Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort-5,Product Image Sort-6,Product Image Sort-7,Product Image Sort-8,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8,
Product,,Hercules MTB Turbodrive Atom D360 Bicycle,Hercules,6950,6950,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> V-brakes with alloy levers</span></li>
					
						<li><span class=""a-list-item""> Comfy saddle/aero soft grips</span></li>
					
						<li><span class=""a-list-item""> Frame Height: 20 inch/front and rear suspension</span></li>
					
						<li><span class=""a-list-item""> Turbo drive chain wheel</span></li>
					
						<li><span class=""a-list-item""> Stylish integrated carrier kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hercules</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRVFW2,PresidencyCycles,,Hercules MTB Turbodrive Atom D360 Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hercules MTB Turbodrive Atom D360 Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hercules MTB Turbodrive Atom D360 Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hercules MTB Turbodrive Atom D360 Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51lGt0WpjPL.jpg,,,,,,,,
Product,,"Hercules MTB Turbodrive Reflex Bicycle, 26-inch",Hercules,5998,5998,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Low step-through stylish frame</span></li>
					
						<li><span class=""a-list-item""> Twin tube design</span></li>
					
						<li><span class=""a-list-item""> Frame Height: 19 inch</span></li>
					
						<li><span class=""a-list-item""> Turbodrive chain wheel crank for 20 percent faster ride</span></li>
					
						<li><span class=""a-list-item""> Comfy saddle/aero soft grips/front and rear suspension kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hercules</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Frame-Size</td><td class=""value"">19 Inches</td></tr><tr><td class=""label"">Size</td><td class=""value"">26 inch</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRUVT0,PresidencyCycles,,"Hercules MTB Turbodrive Reflex Bicycle, 26-inch",8-13 Working Days,100,N,-250,"Get your hands on the Hercules MTB Turbodrive Reflex Bicycle, 26-inch. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts","Get your hands on the Hercules MTB Turbodrive Reflex Bicycle, 26-inch. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts","Get your hands on the Hercules MTB Turbodrive Reflex Bicycle, 26-inch. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts",Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41kJZRsgARL.jpg,,,,,,,,
Product,,EZ Playmates 866 Delux Kids Manual Ride-On,EZ' Playmates,4098,4098,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Children Tricycle</span></li>
					
						<li><span class=""a-list-item""> Robotic Handlebar Design With Lights And Music</span></li>
					
						<li><span class=""a-list-item""> Long Backrest Seat With Protection</span></li>
					
						<li><span class=""a-list-item""> Hood And Parent Control</span></li>
					
						<li><span class=""a-list-item""> Rear Storage Box/Foot Rest Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Color</td><td class=""value"">Multi</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">866 DELUX</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRY7WW,PresidencyCycles,"Toys & Games/Bikes, Trikes & Ride-Ons/Push Ride-Ons & Accessories",EZ Playmates 866 Delux Kids Manual Ride-On,8-13 Working Days,100,N,-250,Get your hands on the EZ Playmates 866 Delux Kids Manual Ride-On. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 866 Delux Kids Manual Ride-On. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 866 Delux Kids Manual Ride-On. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41TKWDZWztL.jpg,,,,,,,,
Product,,EZ Playmates 5212 Kids Manual Ride-On(Purple),EZ' Playmates,1998,1998,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Children Baby Walker</span></li>
					
						<li><span class=""a-list-item""> Bright Color</span></li>
					
						<li><span class=""a-list-item""> Toy In Front And Music</span></li>
					
						<li><span class=""a-list-item""> Mirror</span></li>
					
						<li><span class=""a-list-item""> Extra Soft Seat Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Color</td><td class=""value"">Purple</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">5212 (Purple)</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRYQ14,PresidencyCycles,,EZ Playmates 5212 Kids Manual Ride-On(Purple),8-13 Working Days,100,N,-250,Get your hands on the EZ Playmates 5212 Kids Manual Ride-On(Purple). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 5212 Kids Manual Ride-On(Purple). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 5212 Kids Manual Ride-On(Purple). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41bWlJjMtkL.jpg,,,,,,,,
Product,,EZ Playmates 3367 Kids Manual Ride-On(Blue),EZ' Playmates,2398,2398,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> JET STYLE DESIGN</span></li>
					
						<li><span class=""a-list-item""> LARGE SEATING SPACE WlTH FOOT REST</span></li>
					
						<li><span class=""a-list-item""> SMOOTH WHEELS FOR EASY RIDING</span></li>
					
						<li><span class=""a-list-item""> CERTIFIED AND TESTED PRODUCT</span></li>
					
						<li><span class=""a-list-item""> PARTIAL ASSEMBLY REQUIRED BY PROFESSIONALS</span></li>
					
				</ul><tr><td class=""label"">Manufacturer's Suggested Maximum Weight</td><td class=""value"">24 Kilograms</td></tr><tr><td class=""label"">Material Composition</td><td class=""value"">VIRGIN PVC PLASTIC</td></tr><tr><td class=""label"">Color</td><td class=""value"">Blue</td></tr><tr class=""size-weight""><td class=""label"">Item Weight</td><td class=""value"">8 Kg</td></tr><tr class=""size-weight""><td class=""label"">Product Dimensions</td><td class=""value"">80 x 25 x 50 cm</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">AC3367BL</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age(months)</td><td class=""value"">24.00</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRYV3M,PresidencyCycles,,EZ Playmates 3367 Kids Manual Ride-On(Blue),8-13 Working Days,100,N,-250,Get your hands on the EZ Playmates 3367 Kids Manual Ride-On(Blue). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 3367 Kids Manual Ride-On(Blue). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 3367 Kids Manual Ride-On(Blue). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41jmmMwzyCL.jpg,,,,,,,,
Product,,EZ Playmates 866 Basic Kids Manual Ride-On,EZ' Playmates,3798,3798,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Small Size Robotic Head Design On Handlebar With Lights And Horn</span></li>
					
						<li><span class=""a-list-item""> Front And Rear Storage Box</span></li>
					
						<li><span class=""a-list-item""> Seat With Long Backrest And Protection</span></li>
					
						<li><span class=""a-list-item""> Parental Control  And Hood</span></li>
					
						<li><span class=""a-list-item""> Foot Rest Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Color</td><td class=""value"">Multi</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">866 BASIC</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRYBB4,PresidencyCycles,"Toys & Games/Bikes, Trikes & Ride-Ons/Push Ride-Ons & Accessories",EZ Playmates 866 Basic Kids Manual Ride-On,8-13 Working Days,100,N,-250,Get your hands on the EZ Playmates 866 Basic Kids Manual Ride-On. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 866 Basic Kids Manual Ride-On. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 866 Basic Kids Manual Ride-On. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41SbZIdX6UL.jpg,,,,,,,,
Product,,Cosmic Kick Scooter - Yta-622,Cosmic,3098,3098,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> ALLOY-STEEL BODY</span></li>
					
						<li><span class=""a-list-item""> LED LIGHTS ON WHEELS</span></li>
					
						<li><span class=""a-list-item""> LED LIGHTS ON GRIPS</span></li>
					
						<li><span class=""a-list-item""> KICK STAND</span></li>
					
						<li><span class=""a-list-item""> HEIGHT ADJUSTABLE HANDLE Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Cosmic</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRSDBI,PresidencyCycles,,Cosmic Kick Scooter - Yta-622,8-13 Working Days,100,N,-250,Get your hands on the Cosmic Kick Scooter - Yta-622. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Cosmic Kick Scooter - Yta-622. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Cosmic Kick Scooter - Yta-622. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41t%2BBCF8HYL.jpg,,,,,,,,
Product,,Cosmic Kick Scooter - Yta 621,Cosmic,3098,3098,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> FULL ALLOY  BODY</span></li>
					
						<li><span class=""a-list-item""> SMOOTH PU WHEELS</span></li>
					
						<li><span class=""a-list-item""> KICK STAND</span></li>
					
						<li><span class=""a-list-item""> HEIGHT ADJUSTABLE HANDLE</span></li>
					
						<li><span class=""a-list-item""> SOFT GRIPS/FLASHING WHEELS - LED Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Cosmic</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRS87C,PresidencyCycles,,Cosmic Kick Scooter - Yta 621,8-13 Working Days,100,N,-250,Get your hands on the Cosmic Kick Scooter - Yta 621. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Cosmic Kick Scooter - Yta 621. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Cosmic Kick Scooter - Yta 621. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41j%2BnTPxiOL.jpg,,,,,,,,
Product,,EZ Playmates 5212 Kids Manual Ride-On(Green),EZ' Playmates,1998,1998,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Children Baby Walker</span></li>
					
						<li><span class=""a-list-item""> Bright Color</span></li>
					
						<li><span class=""a-list-item""> Toy In Front And Music</span></li>
					
						<li><span class=""a-list-item""> Mirror</span></li>
					
						<li><span class=""a-list-item""> Extra Soft Seat Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Color</td><td class=""value"">Green</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">5212 (Green)</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRYSBW,PresidencyCycles,,EZ Playmates 5212 Kids Manual Ride-On(Green),8-13 Working Days,100,N,-250,Get your hands on the EZ Playmates 5212 Kids Manual Ride-On(Green). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 5212 Kids Manual Ride-On(Green). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the EZ Playmates 5212 Kids Manual Ride-On(Green). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41qpDkrXzxL.jpg,,,,,,,,
Product,,COSMIC ELDORADO MTB BICYCLE (BLUE/WHITE),Cosmic,14999,14999,,"<tr><td class=""label"">Brand</td><td class=""value"">Cosmic</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00O8MMG26,PresidencyCycles,,COSMIC ELDORADO MTB BICYCLE (BLUE/WHITE),8-13 Working Days,100,N,-250,Get your hands on the COSMIC ELDORADO MTB BICYCLE (BLUE/WHITE). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the COSMIC ELDORADO MTB BICYCLE (BLUE/WHITE). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the COSMIC ELDORADO MTB BICYCLE (BLUE/WHITE). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51bWN9ZLvNL.jpg,,,,,,,,
Product,,COSMIC ELDORADO 1.0M MTB BICYCLE (GREEN/BLACK),Cosmic,12499,12499,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> STEEL CROWN SUSPENSION FORK</span></li>
					
						<li><span class=""a-list-item""> V BRAKE COMPATIBLE</span></li>
					
						<li><span class=""a-list-item""> MTB COMFORTABLE SADDLE</span></li>
					
						<li><span class=""a-list-item""> DOUBLE-WALL ALLOY RIM</span></li>
					
				</ul><tr><td class=""label"">Age-Range</td><td class=""value"">12 Years &amp; Above</td></tr><tr><td class=""label"">Batteries Included</td><td class=""value"">No</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Cosmic</td></tr><tr><td class=""label"">Color</td><td class=""value"">Green/Black</td></tr><tr><td class=""label"">Length</td><td class=""value"">135 Centimeters</td></tr><tr><td class=""label"">Width</td><td class=""value"">18.50 Centimeters</td></tr><tr><td class=""label"">Height</td><td class=""value"">69 Centimeters</td></tr><tr><td class=""label"">Weight</td><td class=""value"">20 Kilograms</td></tr><tr><td class=""label"">Material Composition</td><td class=""value"">HIGH QUALITY STEEL AND ALLOY</td></tr><tr><td class=""label"">Number-of-Items</td><td class=""value"">1</td></tr><tr><td class=""label"">Size</td><td class=""value"">26 Inch</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00U46YG4Q,PresidencyCycles,"Sports, Fitness & Outdoors/Cycling/Bikes/Kids' Bikes/Sports, Fitness & Outdoors/Cycling/Kids' Bikes",COSMIC ELDORADO 1.0M MTB BICYCLE (GREEN/BLACK),8-13 Working Days,100,N,-250,Get your hands on the COSMIC ELDORADO 1.0M MTB BICYCLE (GREEN/BLACK). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the COSMIC ELDORADO 1.0M MTB BICYCLE (GREEN/BLACK). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the COSMIC ELDORADO 1.0M MTB BICYCLE (GREEN/BLACK). Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51vyfrMStZL.jpg,,,,,,,,
