Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8
Product,,Atomic 10 Hex Frame,Ashaway,£119.99,£119.99,£119.99,"<div class=""article-content""><h2><strong>Overview</strong></h2>
<h3>HEX Frame Technology provides strength in an ultra slim construction</h3>
<p>Hex Frame technology sees the racket head cross section as a hexagon rather than a standard oval or box shape. The hexagon shape allows the Ashaway Atomic 10 Hex racket head to be much slimmer and still maintain the strength needed for tournament tensions, the slim profile and hexagonal shape increase aerodynamics dramatically.</p>
<p> </p>
<h2><strong>Specifications</strong></h2>
<ul>
<li><strong>Balance:</strong>  282mm (Mid/Head Heavy)</li>
<li><strong>Flex:</strong>  Med-Stiff</li>
<li><strong>Weight:</strong>  89g</li>
<li><strong>Frame:</strong> Ultra Hi Modulus Graphite &amp; Nano Carbon</li>
</ul>
<p> </p>
<h2><strong>Stringing Information</strong></h2>
<ul>
<li><strong>Recommended Stringing Tension:</strong> Main - 22lbs to 28 lbs / Cross - 22lbs to 28 lbs</li>
<li><strong>String:</strong> ZyMax 70</li>
</ul>
<p> </p>
<p> </p></div>",243,,,Badminton Rackets,Atomic 10 Hex Frame,,N,,Buy Atomic 10 Hex Frame Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Atomic 10 Hex Frame Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Atomic 10 Hex Frame Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/503.jpg?53da4ee2,http://goode-sport.co.uk//data/img/products/gallery/506.jpg?53da5773,http://goode-sport.co.uk//data/img/products/gallery/502.jpg?53da4c9e
Product,,Equalizer,Ashaway,£4.00,£4.00,£4.00,"<div class=""article-content""><h2><strong>Overview</strong></h2>
<p>The Volkl Equalizer Dampener is designed to greatly change the frequency of the strings upon ball impact. It comes in an open or closed pattern.</p>
<p> </p></div>",172,,,Accessories,Equalizer,,N,,Buy Equalizer Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Equalizer Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Equalizer Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/392.jpg?537a1cfd
Product,,V Feel,Ashaway,£13.00,£13.00,£13.00,"<div class=""article-content""><h2><strong>Overview </strong></h2>
<p>Volkl V-Feel is a soft PU-Multifilament string that gives you more feel and touch with added metallic helix coils for more spin. We use a unique bonding process so that the fiber results in less tension for longer, more consistent playability.</p>
<p> </p>
<h2><strong>Specifications </strong></h2>
<ul>
<li><span style=""font-size: 12px;"">Power Rating: 10</span></li>
<li><span style=""font-size: 12px;"">Control Rating: 8</span></li>
<li><span style=""font-size: 12px;"">Durability Rating: 5</span></li>
</ul></div>",167,,,Tennis String,V Feel,,N,,Buy V Feel Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy V Feel Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy V Feel Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/667.jpg?543cf0df,http://goode-sport.co.uk//data/img/products/gallery/224.jpg?52303f4b,http://goode-sport.co.uk//data/img/products/gallery/668.jpg?543cf119
SKU,,[S]Size= 16g Reel,,,,,,16716g Reel
SKU,,[S]Size= 16g Set,,,,,,16716g Set
SKU,,[S]Size= 17g Reel,,,,,,16717g Reel
SKU,,[S]Size= 17g Set,,,,,,16717g Set
Product,,Cushion Tac Grip,Ashaway,£5.00,£5.00,£5.00,"<div class=""article-content""><h2><span>Overview </span></h2>
<p><span>The Volkl Cushion Tac Grip is Exceptionally soft with a high-tact feel perforated for maximum sweat absorption.</span></p></div>",160,,,Grips,Cushion Tac Grip,,N,,Buy Cushion Tac Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Cushion Tac Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Cushion Tac Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/179.jpg?522080dc,http://goode-sport.co.uk//data/img/products/gallery/244.jpg?52305329
Product,,Phantom X-Speed,Ashaway,£140.00,£140.00,£140.00,"<div class=""article-content""><h1>NEW FOR 2015</h1>
<h2>Overview </h2>
<p>Intoducing the highly anticipated NEW Ashaway Phantom X-Speed. The flagship model in the current Ashaway badminton range, forming half of the Phantom series.</p>
<p>It has a modern, striking, eye-catching design with a smooth matt finish unlike other rackets on the market.</p>
<p>Developed with the new <strong>Phantom Airflow System</strong>, t<span>he racket frame is thinner at the top so it is able to glide through the air with maximum speed.</span></p>
<p>The Ashaway Phantom X-Speed is ultra slim and lightweight; ideally for the more powerful player.</p>
<p>Compared to its sister racket in the range, the Ashaway Phantom X-Speed is lighter and more flexible.  </p>
<p>It is the racket of choice for Ashaway's Panuga Riou; England Number 3. Find out more here: <a href=""news/a/england-no.3-signs-for-ashaway/"">http://goode-sport.co.uk/news/a/england-no.3-signs-for-ashaway/ </a><a href=""http://www.nationalbadmintonleague.co.uk/teams/nottingham-sport.html""><br></a></p>
<p> </p>
<h2>Specifications</h2>
<ul>
<li class=""first""><strong>Balance:</strong>  287mm (Mid/Head Heavy)</li>
<li><strong>Flex:</strong>  Stiff</li>
<li><strong>Weight:</strong>  84g</li>
<li class=""last""><strong>Frame:</strong> Nano Carbon/High Modulus Graphite</li>
<li class=""last""><strong>Head: Phantom AirFlow</strong></li>
</ul>
<h2> </h2>
<h2>Stringing Information</h2>
<ul>
<li> <strong>Recommended Stringing Tension: </strong>24lbs to 30lbs </li>
<li><strong>String: </strong>Zymax 70</li>
</ul></div>",286,,,Badminton Rackets,Phantom X-Speed,,N,,Buy Phantom X-Speed Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Phantom X-Speed Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Phantom X-Speed Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/819.jpg?54c1033a,http://goode-sport.co.uk//data/img/products/gallery/820.jpg?54c1033a,http://goode-sport.co.uk//data/img/products/gallery/821.jpg?54c103d6
Product,,Super G 10 Junior,Ashaway,£75.60,£75.60,£75.60,"<div class=""article-content""><h2>Overview </h2>
<p><span>Competing junior racquets series are normally just reduced in size. Volkl Junior Racquets are specifically engineered and properly balanced to fit the need of a Junior Player. The Volkl Junior Racquet Series is comprised of the 6, Super G 3, Super G 8, and newly added Super G 10. They are made for the advanced junior player who is not ready for an adult full length racquet. The Organix 6, Super G 10, Super G 3, and 8 Super G jr racquets even offer the Optispot vision system to help the junior transition into an adult frame.</span></p>
<p> </p>
<h2><span>Specifications</span></h2>
<ul>
<li><span>Grip Size: <span>0-1*1 only in EU</span></span></li>
<li><span><span>Item Number: <span>V11J61</span></span></span></li>
<li><span><span><span><span>Head Size: <span>630cm² | 98in²</span></span></span></span></span></li>
<li><span><span><span><span><span><span>Cross Section: <span>23mm</span></span></span></span></span></span></span></li>
<li><span><span><span><span><span><span><span>Weight: <span>250g | 8.8oz</span></span></span></span></span></span></span></span></li>
<li><span><span><span><span><span><span><span><span>Length: <span>66cm | 26in</span></span></span></span></span></span></span></span></span></li>
<li><span><span><span><span><span><span><span><span><span><span>Balance: <span>32cm | 0.4in HL</span></span></span></span></span></span></span></span></span></span></span></li>
<li><span><span><span><span><span><span><span><span><span><span><span>String Pattern: <span>16x19 PCP</span></span></span></span></span></span></span></span></span></span></span></span></li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><span><span><span><span><span><span><span><span><span><span><span><span><img src=""data/uploads/junior.jpg"" alt="""" width=""145"" height=""68""></span></span></span></span></span></span></span></span></span></span></span></span></a></p>
<p> </p>
<p> </p></div>",271,,,Junior Rackets,Super G 10 Junior,,N,,Buy Super G 10 Junior Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 10 Junior Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 10 Junior Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/634.png?5433b318,http://goode-sport.co.uk//data/img/products/gallery/632.png?5433b318,http://goode-sport.co.uk//data/img/products/gallery/633.png?5433b318,http://goode-sport.co.uk//data/img/products/gallery/675.png?543d0008
Product,,V Tac Grip,Ashaway,£5.00,£5.00,£5.00,"<div class=""article-content""><h2><strong>Overview </strong></h2>
<p><span>The Volkl V-Tac Grip is an ultra thin, ultra tacky, and super absorbent for the high performance player.</span></p></div>",163,,,Grips,V Tac Grip,,N,,Buy V Tac Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy V Tac Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy V Tac Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/246.jpg?52305390,http://goode-sport.co.uk//data/img/products/gallery/251.jpg?52305515,http://goode-sport.co.uk//data/img/products/gallery/252.jpg?52305515,http://goode-sport.co.uk//data/img/products/gallery/255.jpg?52305667
SKU,,[S]Size= Black,,,,,,163Black
SKU,,[S]Size= Pink,,,,,,163Pink
SKU,,[S]Size= White,,,,,,163White
SKU,,[S]Size= Yellow,,,,,,163Yellow
Product,,Phantom X-Fire,Ashaway,£150.00,£150.00,£150.00,"<div class=""article-content""><h1>NEW FOR 2015</h1>
<h2>Phantom Airflow System </h2>
<h2>Overview </h2>
<p>Introducing the highly anticipated NEW Ashaway Phantom X-Fire. </p>
<p>Developed with the new <strong>Phantom Airflow System</strong>, The racket frame is thinner at the top of the racket head so it is able to glide through the air with maximum speed. </p>
<p>The Ashaway Phantom X-Fire has an Extra Stiff shaft and Head heavy balance and is designed for powerful overhead shots. </p>
<p>Suitable for the top amateur to professional player.</p>
<p>It is the racket of choice of Ashaway's Paul Van Rietvelde, Commonwealth Medalist and Scottish international. Paul currently plays for Milton Keynes in the NBL. Find out more here, <a href=""news/a/another-important-signing-for-ashaway/"">http://goode-sport.co.uk/news/a/another-important-signing-for-ashaway/</a><a style=""font-size: 12px;"" href=""http://www.nationalbadmintonleague.co.uk/teams/milton-keynes.html"" target=""_blank""><br></a></p>
<p> </p>
<h2>Specification</h2>
<ul>
<li class=""first""><strong>Balance:</strong> Head Heavy</li>
<li><strong>Flex:</strong>  Extra Stiff </li>
<li><strong>Weight:</strong>  89g</li>
<li class=""last""><strong>Frame: </strong>Nano Carbon<strong> - </strong>High Modulus Graphite</li>
<li class=""last""><strong>Head: Phantom AirFlow</strong></li>
</ul>
<h2>Stringing Information</h2>
<ul>
<li> <strong>Recommended Stringing Tension: </strong>24lbs-30lbs</li>
<li><strong>String: </strong>Zymax 70</li>
</ul></div>",287,,,Badminton Rackets,Phantom X-Fire,,N,,Buy Phantom X-Fire Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Phantom X-Fire Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Phantom X-Fire Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/809.jpg?54c0e533,http://goode-sport.co.uk//data/img/products/gallery/811.jpg?54c0f87b,http://goode-sport.co.uk//data/img/products/gallery/812.jpg?54c0facb
Product,,Leather Grip,Ashaway,£15.00,£15.00,£15.00,"<div class=""article-content""><h2 style=""text-align: left;"">Overview</h2>
<p><span>The classic Volkl Leather Grip only uses the highest quality of calfskin. With a unique curing process to ensure a high amount of tact, those that prefer that special feel associated with a natural leather grip can now find it optimized for Volkl rackets.</span></p></div>",159,,,Grips,Leather Grip,,N,,Buy Leather Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Leather Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Leather Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/178.jpg?52207ece,http://goode-sport.co.uk//data/img/products/gallery/237.jpg?52305081
Product,,V-Dry Grip,Ashaway,£6.00,£6.00,£6.00,"<div class=""article-content""><h2><strong>Overview </strong></h2>
<p><span>The Volkl V Dry Grip is a high performance over grip with a tech finish. It has a unique dry feel and extreme moisture absorption for the toughest of players and conditions.</span></p></div>",162,,,Grips,V-Dry Grip,,N,,Buy V-Dry Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy V-Dry Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy V-Dry Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/181.jpg?5225c51d,http://goode-sport.co.uk//data/img/products/gallery/247.jpg?523053d4,http://goode-sport.co.uk//data/img/products/gallery/248.jpg?5230540e,http://goode-sport.co.uk//data/img/products/gallery/249.jpg?5230540e
SKU,,[S]Size= Black,,,,,,162Black
SKU,,[S]Size= Green,,,,,,162Green
SKU,,[S]Size= White,,,,,,162White
Product,,Superlight 79 SQ,Ashaway,£79.99,£79.99,£79.99,"<div class=""article-content""><h2><span>Overview </span></h2>
<p><span>The Superlight series are our lightest range of rackets and are constructed from graphite layers and a Nano/TI weave for maximum strength. The Ashway Superlight 79SQ is one of our best selling rackets and a popular choice among our sposonered players.</span></p>
<h2><br>Specifications</h2>
<ul>
<li class=""first""><strong>Balance:</strong>  282mm (Mid/Head Heavy)</li>
<li><strong>Flex:</strong>  Med-Stiff</li>
<li><strong>Weight:</strong>  76g</li>
<li class=""last""><strong>Frame:</strong> Ultra Hi Modulus Graphite &amp; Nano Carbon</li>
<li class=""last""><strong>Head: </strong>SQ</li>
</ul>
<p> </p>
<h2>Stringing Information</h2>
<ul>
<li class=""first""><strong>Recommended Stringing Tension:</strong> Main - 22lbs to 28 lbs / Cross - 22lbs to 28 lbs</li>
<li class=""last""><strong>String:</strong> ZyMax 70</li>
</ul>
<p> </p>
<p> </p></div>",30,,,Superlight,Superlight 79 SQ,,N,,Buy Superlight 79 SQ Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Superlight 79 SQ Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Superlight 79 SQ Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/446.jpg?53aacf6b,http://goode-sport.co.uk//data/img/products/gallery/447.jpg?53aacf6b,http://goode-sport.co.uk//data/img/products/gallery/472.jpg?53abf776,http://goode-sport.co.uk//data/img/products/gallery/445.jpg?53aacf34,http://goode-sport.co.uk//data/img/products/gallery/507.jpg?53da5d46
Product,,AM303 Jnr,Ashaway,£9.99,£9.99,£9.99,"<div class=""article-content""><h2>Overview</h2>
<p><span>The Ashaway AM303 Junior badminton racket is recommended for schools and young beginners. The Ashaway AM303 Junior weighs 95g (3.4oz) and features the aluminium 3/4 size frame which ensures superior durability. The Ashaway AM 303 Junior also comes with a head cover.</span></p></div>",41,,,Starter / Junior,AM303 Jnr,,N,,Buy AM303 Jnr Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy AM303 Jnr Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy AM303 Jnr Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/776.jpg?546f246c,http://goode-sport.co.uk//data/img/products/gallery/779.jpg?546f2616,http://goode-sport.co.uk//data/img/products/gallery/777.jpg?546f2536,http://goode-sport.co.uk//data/img/products/gallery/778.jpg?546f25ca,http://goode-sport.co.uk//data/img/products/gallery/284.jpg?5231df1b
SKU,,[S]Size= Blue,,,,,,41Blue
SKU,,[S]Size= Torquoise,,,,,,41Torquoise
SKU,,[S]Size= Red,,,,,,41Red
Product,,AM 9600 SQ,Ashaway,£9.99,£9.99,£9.99,"<div class=""article-content""><h2><span>Overview </span></h2>
<p><span>The Ashaway AM9000SQ badminton racket features a classic design and perfect balance between power, control and precision.</span><span>The frame is manufactured from aluminium and the shaft is made from stainless steel. The racket is recommended for beginners.</span></p></div>",39,,,Starter / Junior,AM 9600 SQ,,N,,Buy AM 9600 SQ Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy AM 9600 SQ Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy AM 9600 SQ Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/378.jpg?53626a8f
